id;name;link;specialization;films_years;description;path_to_folder
1908;Фокси Ди;https://www.kinopoisk.ru/name/3699595;Актриса;13, 2001 — 2015;;actors_ussr_russia/1908
13285;Екатерина Коваленко;https://www.kinopoisk.ru/name/4563209;Актриса;1, 2015 — 2015;;actors_ussr_russia/13285
37975;Папин Апроян;https://www.kinopoisk.ru/name/3668082;Продюсер;2, 2015 — 2021;;actors_ussr_russia/37975
14912;Дмитрий Русаков;https://www.kinopoisk.ru/name/2969672;Актер;6, 2010 — 2023;Родные;actors_ussr_russia/14912
33997;Денис Пирожков;https://www.kinopoisk.ru/name/4713459;Актер;31, 2006 — 2021;Отчий берег,Мамочки,Живой,Интерны,Кто, если не я?;actors_ussr_russia/33997
3536;Владимир Бурлаков;https://www.kinopoisk.ru/name/673320;Актер;58, 1994 — 2024;Германия 83,Клео,Германия 86;actors_ussr_russia/3536
8410;Константин Константинов;https://www.kinopoisk.ru/name/1651386;Актер;25, 2000 — 2021;Пробуждение,Выхожу тебя искать,Семейный бизнес;actors_ussr_russia/8410
11663;Артём Харченко;https://www.kinopoisk.ru/name/5363871;Актер;2, 2018 — 2019;;actors_ussr_russia/11663
282;Евгений Евстигнеев;https://www.kinopoisk.ru/name/190105;Актер,Актер дубляжа;139, 1957 — 2011;Собачье сердце,Добро пожаловать, или Посторонним вход воспрещен,По семейным обстоятельствам,Золотой телёнок,Бег,Семнадцать мгновений весны,Место встречи изменить нельзя,Гардемарины, вперед!,Вариант «Омега»,Ермак;actors_ussr_russia/282
13287;Татьяна Степанова;https://www.kinopoisk.ru/name/4214491;Продюсер,Актриса;33, 2007 — 2022;Виктория,Скорая помощь 3;actors_ussr_russia/13287
6786;Виктория Цыганова;https://www.kinopoisk.ru/name/1785803;Актриса;3, 2004 — 2015;;actors_ussr_russia/6786
21414;Константин Мосенков;https://www.kinopoisk.ru/name/6441733;Режиссер;1, 2021 — 2021;;actors_ussr_russia/21414
8411;Мария Чупринская;https://www.kinopoisk.ru/name/2837969;Актриса;4, 2007 — 2021;Китобой;actors_ussr_russia/8411
34003;Ольга Лизогуб;https://www.kinopoisk.ru/name/1877349;Актриса;16, 2006 — 2011;Вторая Ударная. Преданная армия Власова,Глухарь. Продолжение,Глухарь,Лектор;actors_ussr_russia/34003
45175;Татьяна Смирнова;https://www.kinopoisk.ru/name/2602079;Композитор;3, 1972 — 1974;;actors_ussr_russia/45175
13288;Максим Бойцов;https://www.kinopoisk.ru/name/3672968;Актер;8, 2004 — 2023;;actors_ussr_russia/13288
1911;Оксана Фёдорова;https://www.kinopoisk.ru/name/1537173;Актриса дубляжа,Актриса;25, 2006 — 2023;;actors_ussr_russia/1911
5160;Зарина Каирова;https://www.kinopoisk.ru/name/2296510;Актриса;3, 2009 — 2014;Легавый 2;actors_ussr_russia/5160
283;Валентина Лукащук;https://www.kinopoisk.ru/name/1719372;Актриса,Режиссер;19, 2007 — 2022;Личные обстоятельства,Обычная женщина;actors_ussr_russia/283
8412;Андрей Натоцинский;https://www.kinopoisk.ru/name/2810279;Актер,Сценарист,Режиссер,Продюсер;10, 2007 — 2023;Гараж;actors_ussr_russia/8412
11665;Владимир Лекус;https://www.kinopoisk.ru/name/700830;Актер;7, 2002 — 2022;Мажор 2,Предатель;actors_ussr_russia/11665
3539;Евгения Манджиева;https://www.kinopoisk.ru/name/3879667;Актриса;10, 2015 — 2023;Нулевой пациент,Угрюм-река,Макс и Гусь;actors_ussr_russia/3539
5161;Алеся Гузько;https://www.kinopoisk.ru/name/2834769;Актриса;33, 2007 — 2022;Экипаж,Лев Яшин. Вратарь моей мечты,А зори здесь тихие...,Синичка,А зори здесь тихие…,Проклятие спящих,София,Пока цветет папоротник;actors_ussr_russia/5161
284;Александр Збруев;https://www.kinopoisk.ru/name/122785;Актер,Актер дубляжа;74, 1958 — 2019;Всё будет хорошо,Ты у меня одна,Успех,Шут Балакирев,Мой младший брат,Большая перемена,Батальоны просят огня;actors_ussr_russia/284
16537;Лиза Десятова;https://www.kinopoisk.ru/name/2942267;Актриса;1, 2012 — 2012;;actors_ussr_russia/16537
18166;Виталий Куринной;https://www.kinopoisk.ru/name/5498709;Актер;1, 2018 — 2018;;actors_ussr_russia/18166
1913;Ксения Радченко;https://www.kinopoisk.ru/name/1809556;Актриса;15, 1996 — 2020;Тест на беременность 2,София,Вы все меня бесите;actors_ussr_russia/1913
8414;Марина Гусинская;https://www.kinopoisk.ru/name/3690799;Актриса;5, 2015 — 2018;Триггер;actors_ussr_russia/8414
24768;Константин Лавиш;https://www.kinopoisk.ru/name/1698762;Актер,Продюсер,Сценарист;67, 1963 — 2023;В Поисках Мамы,Касл,Морская полиция: Спецотдел,Рэй Донован,Власть в ночном городе. Книга четвёртая: Сила,Американцы;actors_ussr_russia/24768
13291;Петр Антохин;https://www.kinopoisk.ru/name/1809454;Режиссер,Сценарист,Продюсер;5, 2002 — 2016;;actors_ussr_russia/13291
1914;Софья Синицына;https://www.kinopoisk.ru/name/4320552;Актриса;24, 2013 — 2023;Мастер и Маргарита,Нелюбовь,Душегубы,Гостиница «Россия»,Магомаев,Великая,Паук;actors_ussr_russia/1914
286;Сергей Горобченко;https://www.kinopoisk.ru/name/231538;Актер;123, 1999 — 2023;Рябиновый вальс,Бумер,Шут Балакирев,Выиграть или победить,Доктор Живаго,Наш спецназ,Чужой,Братья Карамазовы,Молодёжка. Взрослая жизнь;actors_ussr_russia/286
21418;Виктор Ужаков;https://www.kinopoisk.ru/name/6516036;Композитор;3, 2021 — 2022;;actors_ussr_russia/21418
41716;Игорь Войтович;https://www.kinopoisk.ru/name/3197447;Композитор,Актер,Продюсер;3, 2013 — 2016;;actors_ussr_russia/41716
16539;Анастасия Комарова;https://www.kinopoisk.ru/name/6983701;Актриса;5, 2021 — 2022;Контейнер,Happy End;actors_ussr_russia/16539
10041;Максим Полак;https://www.kinopoisk.ru/name/1144107;Актер,Актер дубляжа,Композитор;52, 2000 — 2023;Не хлебом единым,Глухарь. Продолжение,Штрафбат,Брак по завещанию,Частный заказ,Острог. Дело Федора Сеченова;actors_ussr_russia/10041
11668;Сергей Невидимов;https://www.kinopoisk.ru/name/4214800;Актер;6, 2000 — 2016;Такая работа,Тайны следствия,Рожденная звездой;actors_ussr_russia/11668
24769;Николай Губенко;https://www.kinopoisk.ru/name/294667;Актер,Режиссер,Актер дубляжа,Сценарист;38, 1964 — 2020;Подранки,Мне двадцать лет,И жизнь, и слезы, и любовь,Из жизни отдыхающих,Начало неведомого века;actors_ussr_russia/24769
13292;Арсений Трофим;https://www.kinopoisk.ru/name/2683796;Композитор;3, 2011 — 2018;;actors_ussr_russia/13292
1915;Юрий Грымов;https://www.kinopoisk.ru/name/256977;Режиссер,Продюсер,Сценарист,Актер,Оператор;11, 1996 — 2017;Казус Кукоцкого;actors_ussr_russia/1915
5164;Екатерина Долгова;https://www.kinopoisk.ru/name/3651582;Актриса;19, 2010 — 2020;Беспокойный участок;actors_ussr_russia/5164
287;Максим Виторган;https://www.kinopoisk.ru/name/273247;Актер,Актер дубляжа;116, 1989 — 2023;День выборов,Нормальный только я,День выборов,О чём говорят мужчины,День радио,Контакт,Лондонград. Знай наших,Беспринципные,С нуля,Оптимисты;actors_ussr_russia/287
21419;Дарья Клочкова;https://www.kinopoisk.ru/name/6516317;Актриса;1, 2022 — 2022;;actors_ussr_russia/21419
34014;Татьяна Радченко;https://www.kinopoisk.ru/name/3647855;Актриса;1, 2014 — 2014;;actors_ussr_russia/34014
11669;Тимофей Шарипов;https://www.kinopoisk.ru/name/4560190;Продюсер,Режиссер,Сценарист;7, 2017 — 2023;Улица,Территория,Контакт;actors_ussr_russia/11669
24770;Алёна Коломина;https://www.kinopoisk.ru/name/4994745;Актриса;59, 2006 — 2024;Заполярный вальс,Адвокатъ Ардашевъ. Кровь на палубе,Лихач,Глухарь. Продолжение,СМЕРШ. Продолжение;actors_ussr_russia/24770
37991;Алексей Комаровский;https://www.kinopoisk.ru/name/4278284;Актер,Продюсер;21, 2005 — 2021;Филин,Папа Дэн,Вскрытие покажет,Пёс;actors_ussr_russia/37991
1916;Ольга Родионова;https://www.kinopoisk.ru/name/1054250;Актриса;14, 2002 — 2021;;actors_ussr_russia/1916
14920;Ярослав Бондаренко;https://www.kinopoisk.ru/name/5039919;Актер;1, 2019 — 2019;;actors_ussr_russia/14920
288;Анастасия Веденская;https://www.kinopoisk.ru/name/2323029;Актриса;31, 2007 — 2023;Лев Яшин. Вратарь моей мечты,Ёлки-иголки,Тихий Дон,Истребители: Последний бой,Бедные родственники,Ненастье;actors_ussr_russia/288
